,PROMPT,IMAGE_URL
85,"

Beautiful Woman dissolving into colorful liquid oil paint,
 wind,
 cinematic lighting,
 photo realistic,
 by karol bak --ar 2:3 --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/a1dc7349-f821-4723-9c5c-78584a25af50/0_0.png
86,"

an amazing wonderous Dieselpunk Town Square,
 Diner,
 theater and marquee,
 tall buildings,
 shops,
 people,
 train,
 busy,
 detailed,
 photorealistic pulp art,
 intricate detail,
 realistic lighting and shading,
 HD,
 sharp focus,
 in the style of Comic cover art by Steve Ditko --ar 2:3 --beta --uplight

",https://storage.googleapis.com/dream-machines-output/3d37c798-d1c4-466e-b5bd-9a6a900fd921/0_0.png
87,"

Tiny cute and adorable piglet adventurer dressed in a warm overcoat with survival gear  on a winters day,
 jean - baptiste monge ,
 anthropomorphic --ar 2:3  --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/9eed5068-24e5-4007-af57-1249455a8a90/0_0.png
88,"

🛕 Colossal and beautiful hindu temple,
 Ornate architecture,
 carved in white marble,
 Cliffside,
 lush jungle,
 Atmosphere,
 Dramatic lighting,
 Epic composition,
 Close up,
 Low angle,
 Wide angle,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32 --test

",https://storage.googleapis.com/dream-machines-output/78005371-52a5-4108-a431-5d48c87f1939/0_0.png
89,"

Woman dissolving into liquid oil paint,
 wind,
 cinematic lighting,
 photo realistic,
 by karol bak --ar 2:3 --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/372231cb-9954-4b9e-bfdc-a46568fe0599/0_0.png
90,"

badger wearing a medieval dress,
 peter Morbacher,
 Anthony Van Dyck,
 Aleksi Briclot,
 Alexandre Cabanel,
 dark background,
 gothic,
 insanely detailed,
 concept art --no long neck --ar 9:16 --creative  --test --upbeta

",https://storage.googleapis.com/dream-machines-output/d78f9435-ecb4-438c-a36f-015168122281/0_0.png
91,"

An enormous labyrinth,
 Beautiful architecture,
 Statues,
 Highly detailed carvings,
 Atmosphere,
 Dramatic lighting,
 Epic composition,
 Close up,
 Low angle,
 Wide angle,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32

",https://storage.googleapis.com/dream-machines-output/569e39a6-13ea-4be0-ad06-9bbc90ffe96b/0_0.png
92,"

handsome cute black dragon in snowy forest,
 dnd character,
 background focus,
 fantasy,
 magic,
 realistic textured skin,
 hawk feather,
 hawk wings,
 lizard legs,
 lizard pose,
 big eyes,
 clear clean,
 by lya kushinov,
 Avetetsuya Studios,
 Alexandra Fomina artstation,
 by Makoto Shinkai,
 digital 2D,
 matte painting --test --ar 9:14 --uplight --stop 90 --no dof

",https://storage.googleapis.com/dream-machines-output/c6c339cb-9ddf-4235-a416-a9afb8799ebc/0_0.png
93,"

fern canyon gorge in oregon,
 stone stairway,
 overgrown lush plants,
 atmospheric,
 cinematic,
 by studio ghibli --ar 1:2

",https://storage.googleapis.com/dream-machines-output/433075fc-809d-439c-958d-ce6e5c7e814d/0_0.png
94,"

retro dark vintage sci-fi : : 2D matte gouache book cover illustration : : deep space macabre sci-fi world --ar 9:16

",https://storage.googleapis.com/dream-machines-output/2e7d0b00-118c-418c-83a6-7c29c77f641b/0_0.png
95,"

Asian,
 queen of the monstera,
 symmetrical face,
 symmetrical body,
 artgerm,
 flowing hair,
 portrait,
 muted colors,
 artstation,
 character concept art,
 border and embellishments inspiried by alphonse mucha,
 fractals in the background,
 galaxy --ar 9:16 --uplight

",https://storage.googleapis.com/dream-machines-output/a723f663-8289-4451-b142-a0d839fb5692/0_0.png
96,"

Interior of an observatory,
 Blue light,
 Telescope,
 Shelves of books,
 Cluttered with Star maps,
 charts and tools,
 Dramatic lighting,
 Epic composition,
 Wide angle,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32

",https://storage.googleapis.com/dream-machines-output/867f5658-4080-467a-9bf2-a04e4251f546/0_0.png
97,"

A high-quality rendering of a amorous and coquettish and charming and alluring princess.
 glamorous body,
 bikini model,
 beautiful girl face,
 grown female chest,
 curvy waist,
 thick thighs,
 wide hips,
 thigh gap,
 curvy female bottom,
 showing smooth skin,
 full body,
 hyper-feminine,
 ultra-feminine,
 feminine,
 plump female.
 Henri Gervex,
 Édouard Manet,
 Jean-Honoré Fragonard,
 Alfons Mucha.
 high fantasy,
 cinematic lighting,
 romantic atmosphere.
 ultra-realistic,
 hyper-realistic,
 intricate detail --ar 9:16

",https://storage.googleapis.com/dream-machines-output/47420791-3fea-4a89-9066-70908c8aa869/0_0.png
98,"

Character Design,
 aztec warrior goddess with beautiful woman face,
 crown of very long feathers,
 full body,
 glowing aztec tattoos,
 beautiful,
 dark fantasy :: super-resolution,
 ultra-HD,
 1080p,
 Vray --ar 9:16 --q 2 --iw 2

",https://storage.googleapis.com/dream-machines-output/b4456369-0449-4011-a726-dfe1a1c02940/0_0.png
99,"

a cover photography,
 half body photo,
 a beautiful young woman covered in dirt and filthy,
 clothes old and ragged,
 half buried  on  trash and garbage,
 hyper realistic,
 model photography,
 500px poses,
 detailed,
 intricate,
 —ar 2:3  --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/bc9c3787-0d12-4865-8182-a857c09ea5ae/0_0.png
100,"

a cute jamaican anime girl by studio ghibli --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/957fd8e8-c169-4cd2-a140-81431beeb676/0_0.png
101,"

Half terrarium half Victorian conservatory,
 inside are miniature people mingling at miniature garden party,
 overcast evening atmosphere,
 nature details,
 ultra wide shot,
 cinematic lighting,
 by Todd Hido,
 Tuomas Korpi,
 Feng Zhu,
 Greg Rutkowski,
 Natasha Tan —aspect 5:7 --uplight

",https://storage.googleapis.com/dream-machines-output/3fd1b54a-f178-46cc-b1c1-4729443abd26/0_0.png
102,"

hooded girl,
 oil painting,
 portrait,
 intricate complexity,
 rule of thirds,
 face by Artgerm,
 character concept,
 dramatic lighting,
 complementary colors  --ar 2:3 --uplight

",https://storage.googleapis.com/dream-machines-output/e6f739fb-dd98-4c23-a808-514f239539a1/0_0.png
103,"

Close up of a cat wearing soldier helmet in the battle,
 WW2 historical photography  --upbeta --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/05200281-d02e-46f5-97e6-7a5c36aaa7d9/0_0.png
104,"

chains of Dahlia flowers,
 various gradient colors,
 paper crumpled texture,
 --w 512 --h 1536

",https://storage.googleapis.com/dream-machines-output/258b39ee-2a03-4648-9ef0-ea0331490e83/0_0.png
105,"

< female ukrainian soldier with red hair,
 undercut,
 freckles,
 blue eyes,
 photorealistic,
 highly detailed,
 true photography (relaxed) --ar 3:5 --beta --uplight

",https://storage.googleapis.com/dream-machines-output/8e388363-b005-41a4-b724-3c5c92918286/0_0.png
106,"

glamour shot of stunningly beautiful young female model by Karol Bak and Reylia Slaby and Anna Dittmann --ar 2:3 --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/f59a36f8-7127-448d-8790-ddfe35f8aa93/0_0.png
107,"

gorgeous Bear statue with golden filigree,
 epic,
 octane render,
 very detailed,
 hyper-realistic,
 photorealistic,
 cinematic,
 moody,
 angry --ar 9:16 --upbeta --q 2 --v 3

",https://storage.googleapis.com/dream-machines-output/760b8495-e785-470c-ab8a-c4bd57b8ca33/0_0.png
108,"

slavic god perun ,
clean lines,
 Stanisław Szukalski + Moebius --ar 1:2

",https://storage.googleapis.com/dream-machines-output/5cbb7f85-4333-4ae1-a6c1-aef7e3023f29/0_0.png
109,"

colossal steampunk conservatory,
 geometric::2,
 esoterism::5 studio Ghibli,
 mucha,
 beksinky,
 james gurney,
 modern,
 filigree,
 gardens,
 flowers ,
windows,
 tower,
 center,
 multi-leveled,
 night,
 neon lights --ar 9:16 --q 2

",https://storage.googleapis.com/dream-machines-output/b77ab134-7fb7-4ff6-90f2-0da6f8a91eb6/0_0.png
110,"

Village in the mountains at night,
 Paper Lantern Ceremony,
 Glowing lights,
 Forest,
 Dramatic lighting,
 Epic composition,
 Wide angle,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32

",https://storage.googleapis.com/dream-machines-output/8ac92f61-7d3f-489b-9905-818fa65c5230/0_0.png
111,"

full-body-and-face-portrait::4 grim dirt headdress mask veil shaman slim woman::2 face paint,
 ash,
 possessed:: druid,
 elk-horn headdress,
 branches-veil,
 feminine,
 obscured eyes:: Sony Alpha α7,
 ISO1900:: --ar 2:3 --style heilung,
 druid --style photo  --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/2b367320-20d2-4de1-a688-6532439322ce/0_0.png
112,"

exotic toxic forest,
 large tall trunks trees,
 hanging vines,
 moss by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --ar 10:20

",https://storage.googleapis.com/dream-machines-output/1218ffeb-7082-4a5b-940a-8089b101ba72/0_0.png
113,"

zarathustra the prophet,
 clean lines,
 Stanisław Szukalski + Moebius:: Tarot Card --ar 1:2  --s 5000 --uplight

",https://storage.googleapis.com/dream-machines-output/ff1f38f3-9af3-4adf-8b9f-45c7e21d2453/0_0.png
114,"

< hooded cyborg standing in a misty market,
 robotic arms,
 cyberpunk,
 character art,
 cinematic,
 traditional clothing,
 big shoulderguards::0.
7,
 Knight::0.
4,
 beautiful clothing,
 dark fabrics,
 embers,
 futuristic,
 full body,
 8k,
 octane render,
 trendig on artstation,
 cinematic,
 robot face,
 techwear::0.
4,
 tibetan monk::0.
2 —no female —ar 1:2

",https://storage.googleapis.com/dream-machines-output/24708070-ac51-4cd0-9ee3-dd04a158c270/0_0.png
115,"

mana life glas flask unreal engine hyperreallistic render 8k --q 2 --ar 9:16

",https://storage.googleapis.com/dream-machines-output/99ef6f9a-5c5d-4ba1-ab55-cfeb541cff21/0_0.png
116,"

intricate colourfully painted carved wood paneling,
 dark souls,
 ivory and copper ,
 artstation --h 512 --test

",https://storage.googleapis.com/dream-machines-output/2c80a6c6-43a8-4c1f-b50b-5ebfed7dd25f/0_0.png
117,"

A Huge Blue Tiled Apartment Building of Howl's Moving Castle Ghibli,
 by Vincent Di Fate Nausicaa,
 Ghibli,
 Breath of The Wild,
 epic composition,
 green plants,
 --ar 3:5

",https://storage.googleapis.com/dream-machines-output/afdb51d2-cd6f-45a3-bf14-ebbab432132d/0_0.png
118,"

a shakespeare stage play,
 yellow mist,
 atmospheric,
 set design by Michel Crête,
 Aerial acrobatics design by André Simard,
 hyperrealistic,
 4K,
 Octane render,
 unreal engine,
 --ar 9:16 --uplight

",https://storage.googleapis.com/dream-machines-output/ba0547e4-b101-4022-a7e5-757ce64f2f50/0_0.png
119,"

white porcelain armor with deft blue floral painting,
 specular light,
 league of legends,
 detailed armor,
 silk,
 volumetric lighting,
 cinematic,
 3D,
 35mm film —ar 2:3 —beta --upbeta

",https://storage.googleapis.com/dream-machines-output/2333f9cc-1a4e-434b-b8ca-cc6181f5a3a6/0_0.png
120,"

beautiful ghostly blue spirit fox,
 8K,
 Unreal Engine,
 Octane Render --test --creative --ar 2:3 --upbeta

",https://storage.googleapis.com/dream-machines-output/4a4d8881-34fb-4873-bf0a-ab31427317de/0_0.png
121,"

very technical and detailed blueprint of a Bipedal mech,
 Center Frame,
 intricate details,
 ultra-detailed,
 baroque style,
 illustration,
 desaturated,
 concept art,
 Battletech,
 Mechwarrior,
 Gundam --ar 1:2

",https://storage.googleapis.com/dream-machines-output/7f12a8d1-3f18-4b94-8255-a46651c8d4fc/0_0.png
122,"

Character Design,
 aztec warrior goddess,
 crown of body length feathers,
 full body,
 glowing aztec tattoos,
 beautiful,
 dark fantasy :: super-resolution,
 ultra-HD,
 1080p,
 Vray --ar 9:16 --q 2 --iw 2

",https://storage.googleapis.com/dream-machines-output/187e4052-b1cd-4f28-b952-0a6a6b51b7c1/0_0.png
123,"

brutalism biker on his harley-davidson in Tim burton Style,
 ultra detailed,
 ultra realistic,
 photography,
 unreal engine 5,
 atmospheric light,
 mute color,
 8K --ar 9:16 --uplight --no dof --q 2 --s 20000 --iw .
9

",https://storage.googleapis.com/dream-machines-output/98539b6d-f4c2-4c34-b7fe-3dec4a47dea5/0_0.png
124,"

light blue paper::2 tarot card::2 lighthouse on a rock::3 :: Kraken::3 dark blue ink::4 —ar 9:21

",https://storage.googleapis.com/dream-machines-output/763f6874-26e1-440a-a07d-1919601b03ba/0_0.png
125,"

< Luminous roseA high-definition CG rendering of a dark rose forest.
 a rose path,
 long floating blue roses on the ground,
 fireflies,
 luminous ovules and lava crystal light effects,
 snowstorm style art trend,
 magical light fog,
 low light at night --ar 9:16

",https://storage.googleapis.com/dream-machines-output/91c19602-76f0-475d-84c1-30517c800dc2/0_0.png
126,"

atompunk taylor swift,
 norman rockwell,
 boris vallejo --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/4c55b221-95a3-40f6-a788-9c6b3ef5260e/0_0.png
127,"

greek goddess in an ancient roman marketplace,
 she laughes with teeth showing,
 she wears a green and gold long loin cloth,
 she has ornate bronze jewelry with engraved squares and golden bells,
 long black hair,
 cinematic lighting,
 hyperdetailed,
 photorealistic,
 octane render --w 3200 --h 6400

",https://storage.googleapis.com/dream-machines-output/fca43d64-f217-416f-bb20-9e090bfa8270/0_0.png
128,"

old man,
 photorealistic,
 beta,
 —ar 3:5  --s 5000 --upbeta

",https://storage.googleapis.com/dream-machines-output/9e7a283d-345a-4693-8f58-a2fec680745b/0_0.png
129,"

beautiful women,
 surrounded by garden with  plants and flowers,
 pastel colors,
 flowers all over hair,
 mystal,
 fantacy,
 highly detailed,
 tom bagshaw --ar 2:3 --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/21e59d66-d96e-4cf5-9770-96f910b4bf93/0_0.png
130,"

Codex containing information about magic items.
 Diagrams,
 full text,
 full book,
 old paper,
 high detail.
 --ar 2:3  --uplight   --beta

",https://storage.googleapis.com/dream-machines-output/76dd213b-a7d1-4ec4-b8ff-8dd857249bcb/0_0.png
131,"

Imposing sapphire gothic palace ascending out of the tempestuous sea,
 Beautiful Architecture,
 Dramatic lighting,
 Epic composition,
Wide angle,
 Close up,
 Point of view,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32

",https://storage.googleapis.com/dream-machines-output/e98a5768-4188-461c-9b03-622c66a38d89/0_0.png
132,"

neon glowing sulphuric 3d realistic crystals in a cracked geode 16k --iw 1 --ar 3:4 --q 2

",https://storage.googleapis.com/dream-machines-output/32848660-f4f7-4ca4-a97d-abdec46db900/0_0.png
133,"

asian kawaii cosplay,
 blue and pink streaky wavy hair,
 strong eyeliner and makeup,
 symmetric beautiful face,
 rule of thirds,
 fashion photographic,
dappled lighting  --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/bfecf1a5-42a8-4544-a314-1cf2bed7676d/0_0.png
134,"

hi-tech synthetic RNA bioweapon nanotech demonic monster new world order scheme by Zdzislaw,
 Noah Bradley,
 Studio Ghibli --h 384 --q 1.
5 --s 3000

",https://storage.googleapis.com/dream-machines-output/cb38d2fd-f67e-41c5-94c6-ab22e02fc479/0_0.png
135,"

gothic castle curved in black rock,
 crows flying around,
 godrays.
 ultra detailed.
 8k.
 unreal 5 --ar 9:16 --q 3

",https://storage.googleapis.com/dream-machines-output/4762e438-581b-45ce-9e84-22993312d97e/0_0.png
136,"

a beautiful winged fairy portrait with brown skin,
 insanely detailed and intricate,
 flying in a beautiful alien forrest,
  deep in the woods,
 glowing floating particles,
 matte painting,
 cinematic,
 cgsociety,
,
 ross tran --uplight --ar 9:16

",https://storage.googleapis.com/dream-machines-output/bfb84332-137e-4201-a296-563211e57a5b/0_0.png
137,"

redhead woman with fox ears and a garland of flowers in her hair,
 style of ghibli  --d --uplight      --test

",https://storage.googleapis.com/dream-machines-output/16eb6310-cb3a-4190-9a42-0253edfc0e40/0_0.png
138,"

ornate beautiful bonzai tree carved from opal by tsutomu nihei,
 emil melmoth,
 zdzislaw belsinki,
 Craig Mullins,
 yoji shinkawa,
 trending on artstation,
 flowers of hope by Jean-Honoré Fragonard,
 Peter mohrbacher,
 hyper detailed,
 insane details,
 intricate,
 elite,
 art nouveau,
 ornate,
 liquid wax,
 elegant,
 luxury,
 tentacles,
 full body CGsociety,
 hypermaximalist,
 golden ratio,
 environmental key art,
 octane render,
 weta digital,
 ray trace,
 8k --ar 1:2

",https://storage.googleapis.com/dream-machines-output/fa97b031-df07-48c0-b4b4-fe07702e81d5/0_0.png
139,"

space battleship yamato:: ukiyo-e:: --wallpaper --uplight

",https://storage.googleapis.com/dream-machines-output/7ec2ee5f-262b-455e-9980-6048e35a62f5/0_0.png
140,"

a cute Robot made out of cardboard boxes:: engineering blueprints,
 infograph,
 retro illustration --mp

",https://storage.googleapis.com/dream-machines-output/22d5b4f0-b237-40c9-800b-e3dd651aa7c0/0_0.png
141,"

a stunning rendition of full-body female sculpture made of fractal gems,
 fractal crystals,
 intricate details,
 hyperrealistic,
 octane render,
 very colorful,
 vibrant,
 cinematic,
 ornate,
 luxury,
 elite,
 james jean,
 brian froud,
 ross tran —q 2 —s 5000 --ar 9:16

",https://storage.googleapis.com/dream-machines-output/6f5c9a26-7405-49ba-851a-4aceb1bffae6/0_0.png
142,"

handsome anime dragon in Amazon rainforest,
 dnd character,
 background focus,
 fantasy,
 magic,
 realistic textured skin,
 clear clean,
 by lya kushinov,
 Avetetsuya Studios,
 Alexandra Fomina artstation,
 by Makoto Shinkai,
 digital 2D,
 matte painting --test --ar 4:5 —uplight —stop 90 —no dof

",https://storage.googleapis.com/dream-machines-output/bcb03e01-6555-4482-b813-5d237619cdf2/0_0.png
143,"

dark souls,
 cryptopunk deathcore style of beksinski,
 dramatic white and blue lighting,
 god in white and gold in the center,
 cinematic 8k,
 houdini render,
 detailed --ar 9:18 --hd --q 2 --s 5000

",https://storage.googleapis.com/dream-machines-output/5deef57b-cc01-421f-86e4-e83ccadf34db/0_0.png
144,"

Nordic fjord,
 summer morning light,
 aerial view,
 cinematic Light,
 Soft illumination,
 cinematic composition,
 wide-angle,
 atmospheric,
matte painting,
 Trending on artstation,
 --ar 4:8 --uplight

",https://storage.googleapis.com/dream-machines-output/d933e28d-f7aa-408e-b6a1-72b0ad2856bb/0_0.png
145,"

purple wisteria flower tree lush landscape mountain by Miyazaki Nausicaa Ghibli,
 spirited away,
 breath of the wild style --ar 9:16

",https://storage.googleapis.com/dream-machines-output/e9611fc0-f568-4765-8830-258d748b8257/0_0.png
146,"

Ruins of an simple old stone gate,
 mood lighting,
 ultra-realistic,
 overgrown,
 forest --ar 9:16 --q 2 --upbeta

",https://storage.googleapis.com/dream-machines-output/54c62d3f-c1ba-4c58-9210-6baba9cec576/0_0.png
147,"

person = barbara palvin as undead necromancer lich.
 looks =dark straight hair,
 feminine figure,
 gorgeous,
 pretty face,
beautiful body,
 wings,
 beautiful symmetrical glowing red eyes,
 two beautiful smooth silky legs:: pose = arms around body,
 Dragon with Massive Wings spread completely behind back:: shape = dance pose,
 curvy body,
 anatomically correct and fully showing symmetrical female chest,
 anatomically correct female torso and belly button,
 complete smooth pretty human arms and fingers,
 symmetrical face.
 clothing = revealing outfit,
 A pair of wearing a ivory breastplate and full-body-jewelry harness made from ice jewels :: environment = cemetary with frost aura ::details = highly detailed clothing,
clear face that is fully shown,
 hyper quality style,
 top shelf jewelry with jewel arrays = dark fantasy,
 realistic,
 full female-body shot,
 both lower and,
 upper lips are completely down in clear detail,
 3d printed:: artist = cgsociety,
 artgerm,
 trending on artstation,
 by victor titov.
 --video --s 3250 --seed 909101793 --ar 10:18 --q 1.
5 --no amputees --no blur DOF --no fractals --v 3

",https://storage.googleapis.com/dream-machines-output/92380467-386d-400b-bb68-91ceebd197e8/0_0.png
148,"

epic space station,
 incredible Epic Godzilla spewed blue flames directly ahead::2 Dynamic lightning thunder,
 anime,
 Digital 2D,
 animated by Kyoto Animation,
 KyoAni,
 Studio Ghibli,
 Miyazaki,
 Nausicaa,
 animated by Madhouse INC,
 株式会社WHITE FOX,
 by Studio Trigger,
 by Laurie Greasley::2 designed by Tsutomu Niehi,
 Yuta Nakamura,
 Yoji Shinkawa,
 landscape,
 beautiful,
 gorgeous,
 dramatic lighting,
 rule of thirds,
 perfect composition,
 trending on ArtStation,
 8k --no lines --no person --no blur --no blurry --no dof --w 1024 --h 3600 --q 2

",https://storage.googleapis.com/dream-machines-output/795ae0b5-3dbb-450e-b265-0a7a9f105d47/0_0.png
149,"

bronze statue of henry cavill,
 photography,
 beautiful,
 HDR,
 8K,
 80mm lens --ar 1:2  --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/8b806d1f-44b8-470c-a8ad-bbc15af6670c/0_0.png
150,"

lake made of gold metal,
 metallic,
 ultra hd,
 8k,
 digital render,
 reflections —hd —ar 9:20

",https://storage.googleapis.com/dream-machines-output/00a78a22-e22c-495b-929b-c4534d4d4c57/0_0.png
151,"

robert de niro as gimli,
 insanely detailed and intricate,
 photo realistic,
 maximum texture,
 --ar 2:3 --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/18d26464-0deb-497f-84a7-524ab1903fa2/0_0.png
152,"

Aerith Gainsborough as Greek goddess Aphrodite,
 portrait,
 realistic,
 moody,
 atmospheric,
 full body and face --beta --ar 9:16 --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/57b63f98-d1cc-4eda-a215-6fb7d1f71b4c/0_0.png
153,"

sunflowers torn asunder,
 Krysten Ritter goth black bangs dark makeup,
 melting,
 dripping,
 viscous,
 intricate detail,
 beautiful lighting,
 black paint,
  --ar 9:16 --beta --upbeta --upbeta

",https://storage.googleapis.com/dream-machines-output/9c9c668a-4b0d-409d-9c7d-d567159ebe11/0_0.png
154,"

beautiful ice queen,
 queen of ice,
 frozen hair,
 frozen goddess :: photorealistic,
 highly detailed,
 true photography —beta --upbeta

",https://storage.googleapis.com/dream-machines-output/1eef92e6-4e86-4578-a616-dffda803a25f/0_0.png
155,"

alien wearing daft punk helment,
 tsutomu nihei art style,
 intricate details,
 8K,
 --q 2 --s 5000 --ar 10:16 --upbeta

",https://storage.googleapis.com/dream-machines-output/6be93813-60e1-41f6-9e04-788caa8732cd/0_0.png
156,"

Horizontal view,
 cyberpunk,
 animation concept art,
 studio ghibli style,
 Clear reflection,
 full page scan of 3000s detailed concept art,
 cyberpunk,
 mathematics and geometry,
 architecture,
 sewage system,
 urban section,
 floor plan,
 architectural section,
 post apocalyptic,
 desaturated,
 summer feeling::2 Laurie Greasley::2 Katsuhiro Otomo,
 Craig Mullins,
 8k,
 octane render,
 trending on artstation,
 hyper detailed,
 cinematic --w 1200 --h 3000 --no blacklines

",https://storage.googleapis.com/dream-machines-output/10fd0ab4-227e-4f26-94c7-d26cfec29941/0_0.png
157,"

leonardo da vinci color intricate full page scan blueprint of concept art dark creature,
 with tourist decks on grey paper sketch ink style with dark background :: ultra-detailed technical precision :: mixed media with white and silver lines,
 realistic composition,
 point of interest at golden ratio,
 light from right,
 more darkness on the bottom,
 monumentally art composition,
 high quality of sketching with subtle hairlines,
 highly detailed rounded forms,
 inside out and outside in,
 octane render —ar 1:2 --q 2

",https://storage.googleapis.com/dream-machines-output/841de4fb-f98f-49ff-9e35-def39b1b6756/0_0.png
158,"

cute kitten wearing an adorable shark costume --testp --upbeta

",https://storage.googleapis.com/dream-machines-output/690b21f4-45e9-4063-9d05-635f37d3312f/0_0.png
159,"

An enormous staircase lined with Wisteria trees and Jacaranda trees leading to an ornate buddhist temple,
 Beautiful decorations,
 Vibrant colors,
 Atmosphere,
 Spectacular details,
 Dramatic lighting,
 Epic composition,
 Wide angle,
 Low angle,
 Close up,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32 --version 3 --quality 2

",https://storage.googleapis.com/dream-machines-output/af687fab-0e54-4320-839e-2bb055ee371d/0_0.png
160,"

A monk walks up stairs lined with cherry blossom trees and jacaranda trees :: at the top of the stairs is an ornate temple :: realistic,
 cinematic lighting,
 volumetric,
 :: by Moebius and alphonse mucha and roger deakins --ar 5:23 --no blur bokeh defocus dof --s 3333 —q 2

",https://storage.googleapis.com/dream-machines-output/8f30df0b-acff-4a71-bf40-b46e531dccac/0_0.png
161,"

random beautiful landscape :: illustration :: high detailed 8K :: realistic lighting :: --ar 9:25 --test --uplight

",https://storage.googleapis.com/dream-machines-output/850fa448-8d6f-4b61-b5dc-fc99382a8ed6/0_0.png
162,"

The City of Atlantis,
 Beautiful palace,
 Exquisit architecture,
 Reflections,
 Lush vegitation,
 Atmosphere,
 Spectacular details,
 Dramatic lighting,
 Epic composition,
 Wide angle,
 Low angle,
 by Miyazaki,
 Nausicaa Ghibli,
 Breath of The Wild --aspect 9:32 --version 3 --stylize 1250 --quality 2

",https://storage.googleapis.com/dream-machines-output/d702245e-8585-449d-b3d6-89115aa60118/0_0.png
163,"

Huge redwood tree by Miyazaki Nausicaa Ghibli,
 breath of the wild style,
 epic composition --ar 9:30

",https://storage.googleapis.com/dream-machines-output/e1b1b1f0-55d7-47fd-8d0f-6951e81f6eb7/0_0.png
164,"

beautiful horse running over water,
 reflection,
 cinematic lighting --beta --ar 2:3 --upbeta

",https://storage.googleapis.com/dream-machines-output/5291d8b4-8a39-470f-87b8-fef58e3934a0/0_0.png
165,"

waist up photograph of Kit Harington as a Blue slime superhero,
 face visible,
 wet,
 tanktop,
 hero ,
 slime everywhere,
 70mm lens,
 ISO 100,
 detailed pores,
 detailed peach fuzz,
 detailed moisture,
 round iris,
 detailed intricate hair strands,
 DSLR,
 ray tracing reflections,
 symmetrical eyes,
 symmetrical body,
 gottfried helnwein and Irakli Nadar,
 focused,
 unreal engine 5,
 vfx,
 post processing,
 post production ::7 waist up photorealistic airbrushed ::1.
2 Kodak Ultramax 400,
 portra 160,
 fujicolor C200,
 olympus XA ::4 fierce hero ::1 slimy ::3 blue slime explosion ::5 slick ::1.
5 fighting crime with slime ::3 mirror reflection in eyes ::0.
3 photorealistic airbrushed,
 octane rendered right eye,
 intricate right iris ::0.
2 photorealistic airbrushed,
 octane rendered left eye,
 intricate left iris ::0.
2 female,
 long neck,
 two people,
 two faces ::-1 --no text,
 bokeh,
 textured eyes,
 oblong iris,
 oval iris,
 ptosis,
 anisocoria,
 asymmetric pupils --ar 2:3 --uplight --beta

",https://storage.googleapis.com/dream-machines-output/4d167a49-6c0c-4a41-a400-f518ac6f1bdf/0_0.png
166,"

photo of a fairy girl,
 glittery hair,
 flowers around,
 vivid colors —ar 9:16  --beta --uplight

",https://storage.googleapis.com/dream-machines-output/6439e3cb-504f-4b67-9d68-fea8a6307b8b/0_0.png
167,"

Beautiful Woman dissolving into colorful liquid oil paint,
 wind,
 cinematic lighting,
 photo realistic,
 by karol bak --ar 2:3 --beta --upbeta

",https://storage.googleapis.com/dream-machines-output/3ae7faad-65a0-4d1d-ae04-62e713481acf/0_0.png
168,"

japanese fairytale red maple tree,
 vivid tones,
 wide angle,
 by miyazaki,
 nausicaa ghibli,
 breath of the wild --ar 2:5

",https://storage.googleapis.com/dream-machines-output/d575fd03-5488-4bff-bb82-a725ed21fc07/0_0.png
169,"

portrait photo of a african old warrior chief,
 tribal panther make up,
 gold on white,
 side profile,
 looking away,
 serious eyes,
 50mm portrait photography,
 hard rim lighting photography--beta --ar 2:3 --beta

",https://storage.googleapis.com/dream-machines-output/da1ff793-0047-48b4-b3d5-6532a8e2a4a5/0_0.png
170,"

ex machina beautiful humanoid robot,
 anatomical,
 transparent skin,
 symmetry,
 by Bouguereau and Mucha --test --ar 2:3  --video --seed 25923 --upbeta

",https://storage.googleapis.com/dream-machines-output/b76a1ffc-de58-48ec-addd-75c0f9a15000/0_0.png
